video_path,corruption_type
PlayingTabla/v_PlayingTabla_g16_c02.avi,salt
PlayingTabla/v_PlayingTabla_g16_c03.avi,shot
PlayingTabla/v_PlayingTabla_g16_c04.avi,salt
PlayingTabla/v_PlayingTabla_g16_c05.avi,h265_abr
PlayingTabla/v_PlayingTabla_g17_c01.avi,impulse
PlayingTabla/v_PlayingTabla_g17_c02.avi,shot
PlayingTabla/v_PlayingTabla_g17_c03.avi,rain
PlayingTabla/v_PlayingTabla_g17_c04.avi,defocus
PlayingTabla/v_PlayingTabla_g18_c01.avi,motion
PlayingTabla/v_PlayingTabla_g18_c02.avi,salt
PlayingTabla/v_PlayingTabla_g18_c03.avi,contrast
PlayingTabla/v_PlayingTabla_g18_c04.avi,rain
PlayingTabla/v_PlayingTabla_g18_c05.avi,zoom
PlayingTabla/v_PlayingTabla_g18_c06.avi,rain
PlayingTabla/v_PlayingTabla_g19_c01.avi,defocus
PlayingTabla/v_PlayingTabla_g19_c02.avi,defocus
PlayingTabla/v_PlayingTabla_g19_c03.avi,motion
PlayingTabla/v_PlayingTabla_g19_c04.avi,pepper
PlayingTabla/v_PlayingTabla_g20_c01.avi,rain
PlayingTabla/v_PlayingTabla_g20_c02.avi,pepper
PlayingTabla/v_PlayingTabla_g20_c03.avi,defocus
PlayingTabla/v_PlayingTabla_g20_c04.avi,jpeg
PlayingTabla/v_PlayingTabla_g21_c01.avi,h265_abr
PlayingTabla/v_PlayingTabla_g21_c02.avi,zoom
PlayingTabla/v_PlayingTabla_g21_c03.avi,h265_abr
PlayingTabla/v_PlayingTabla_g21_c04.avi,impulse
PlayingTabla/v_PlayingTabla_g22_c01.avi,motion
PlayingTabla/v_PlayingTabla_g22_c02.avi,motion
PlayingTabla/v_PlayingTabla_g22_c03.avi,impulse
PlayingTabla/v_PlayingTabla_g22_c04.avi,contrast
PlayingTabla/v_PlayingTabla_g23_c01.avi,gauss
PlayingTabla/v_PlayingTabla_g23_c02.avi,h265_abr
PlayingTabla/v_PlayingTabla_g23_c03.avi,pepper
PlayingTabla/v_PlayingTabla_g23_c04.avi,h265_abr
PlayingTabla/v_PlayingTabla_g24_c01.avi,motion
PlayingTabla/v_PlayingTabla_g24_c02.avi,rain
PlayingTabla/v_PlayingTabla_g24_c03.avi,rain
PlayingTabla/v_PlayingTabla_g24_c04.avi,h265_abr
PlayingTabla/v_PlayingTabla_g25_c01.avi,impulse
PlayingTabla/v_PlayingTabla_g25_c02.avi,pepper
PlayingTabla/v_PlayingTabla_g25_c03.avi,jpeg
PlayingTabla/v_PlayingTabla_g25_c04.avi,defocus
PlayingTabla/v_PlayingTabla_g25_c05.avi,shot
PlayingTabla/v_PlayingTabla_g26_c01.avi,defocus
PlayingTabla/v_PlayingTabla_g26_c02.avi,shot
PlayingTabla/v_PlayingTabla_g26_c03.avi,motion
PlayingTabla/v_PlayingTabla_g26_c04.avi,zoom
PlayingTabla/v_PlayingTabla_g27_c01.avi,impulse
PlayingTabla/v_PlayingTabla_g27_c02.avi,zoom
PlayingTabla/v_PlayingTabla_g27_c03.avi,impulse
PlayingTabla/v_PlayingTabla_g27_c04.avi,jpeg
PlayingTabla/v_PlayingTabla_g28_c01.avi,contrast
PlayingTabla/v_PlayingTabla_g28_c02.avi,salt
PlayingTabla/v_PlayingTabla_g28_c03.avi,contrast
PlayingTabla/v_PlayingTabla_g28_c04.avi,motion
PlayingTabla/v_PlayingTabla_g28_c05.avi,impulse
PlayingViolin/v_PlayingViolin_g01_c01.avi,rain
PlayingViolin/v_PlayingViolin_g01_c02.avi,gauss
PlayingViolin/v_PlayingViolin_g01_c03.avi,gauss
PlayingViolin/v_PlayingViolin_g01_c04.avi,pepper
PlayingViolin/v_PlayingViolin_g02_c01.avi,rain
PlayingViolin/v_PlayingViolin_g02_c02.avi,motion
PlayingViolin/v_PlayingViolin_g02_c03.avi,gauss
PlayingViolin/v_PlayingViolin_g02_c04.avi,pepper
PlayingViolin/v_PlayingViolin_g03_c01.avi,salt
PlayingViolin/v_PlayingViolin_g03_c02.avi,motion
PlayingViolin/v_PlayingViolin_g03_c03.avi,motion
PlayingViolin/v_PlayingViolin_g03_c04.avi,gauss
PlayingViolin/v_PlayingViolin_g04_c01.avi,defocus
PlayingViolin/v_PlayingViolin_g04_c02.avi,shot
PlayingViolin/v_PlayingViolin_g04_c03.avi,h265_abr
PlayingViolin/v_PlayingViolin_g04_c04.avi,salt
PlayingViolin/v_PlayingViolin_g05_c01.avi,rain
PlayingViolin/v_PlayingViolin_g05_c02.avi,zoom
PlayingViolin/v_PlayingViolin_g05_c03.avi,salt
PlayingViolin/v_PlayingViolin_g05_c04.avi,zoom
PlayingViolin/v_PlayingViolin_g06_c01.avi,pepper
PlayingViolin/v_PlayingViolin_g06_c02.avi,rain
PlayingViolin/v_PlayingViolin_g06_c03.avi,impulse
PlayingViolin/v_PlayingViolin_g06_c04.avi,zoom
PlayingViolin/v_PlayingViolin_g07_c01.avi,pepper
PlayingViolin/v_PlayingViolin_g07_c02.avi,impulse
PlayingViolin/v_PlayingViolin_g07_c03.avi,rain
PlayingViolin/v_PlayingViolin_g07_c04.avi,rain
PlayingViolin/v_PlayingViolin_g08_c01.avi,salt
PlayingViolin/v_PlayingViolin_g08_c02.avi,gauss
PlayingViolin/v_PlayingViolin_g08_c03.avi,defocus
PlayingViolin/v_PlayingViolin_g08_c04.avi,rain
PlayingViolin/v_PlayingViolin_g09_c01.avi,zoom
PlayingViolin/v_PlayingViolin_g09_c02.avi,h265_abr
PlayingViolin/v_PlayingViolin_g09_c03.avi,h265_abr
PlayingViolin/v_PlayingViolin_g09_c04.avi,shot
PlayingViolin/v_PlayingViolin_g10_c01.avi,defocus
PlayingViolin/v_PlayingViolin_g10_c02.avi,rain
PlayingViolin/v_PlayingViolin_g10_c03.avi,pepper
PlayingViolin/v_PlayingViolin_g10_c04.avi,h265_abr
PlayingViolin/v_PlayingViolin_g11_c01.avi,pepper
PlayingViolin/v_PlayingViolin_g11_c02.avi,gauss
PlayingViolin/v_PlayingViolin_g11_c03.avi,shot
PlayingViolin/v_PlayingViolin_g11_c04.avi,motion
PlayingViolin/v_PlayingViolin_g12_c01.avi,pepper
PlayingViolin/v_PlayingViolin_g12_c02.avi,salt
PlayingViolin/v_PlayingViolin_g12_c03.avi,contrast
PlayingViolin/v_PlayingViolin_g12_c04.avi,shot
PlayingViolin/v_PlayingViolin_g13_c01.avi,jpeg
PlayingViolin/v_PlayingViolin_g13_c02.avi,rain
PlayingViolin/v_PlayingViolin_g13_c03.avi,motion
PlayingViolin/v_PlayingViolin_g13_c04.avi,gauss
PlayingViolin/v_PlayingViolin_g14_c01.avi,gauss
PlayingViolin/v_PlayingViolin_g14_c02.avi,h265_abr
PlayingViolin/v_PlayingViolin_g14_c03.avi,impulse
PlayingViolin/v_PlayingViolin_g14_c04.avi,pepper
PlayingViolin/v_PlayingViolin_g15_c01.avi,defocus
PlayingViolin/v_PlayingViolin_g15_c02.avi,h265_abr
PlayingViolin/v_PlayingViolin_g15_c03.avi,salt
PlayingViolin/v_PlayingViolin_g15_c04.avi,motion
PlayingViolin/v_PlayingViolin_g16_c01.avi,pepper
PlayingViolin/v_PlayingViolin_g16_c02.avi,shot
PlayingViolin/v_PlayingViolin_g16_c03.avi,defocus
PlayingViolin/v_PlayingViolin_g16_c04.avi,pepper
PlayingViolin/v_PlayingViolin_g17_c01.avi,h265_abr
PlayingViolin/v_PlayingViolin_g17_c02.avi,pepper
PlayingViolin/v_PlayingViolin_g17_c03.avi,pepper
PlayingViolin/v_PlayingViolin_g17_c04.avi,impulse
PlayingViolin/v_PlayingViolin_g18_c01.avi,impulse
PlayingViolin/v_PlayingViolin_g18_c02.avi,zoom
PlayingViolin/v_PlayingViolin_g18_c03.avi,salt
PlayingViolin/v_PlayingViolin_g18_c04.avi,defocus
PlayingViolin/v_PlayingViolin_g19_c01.avi,salt
PlayingViolin/v_PlayingViolin_g19_c02.avi,rain
PlayingViolin/v_PlayingViolin_g19_c03.avi,rain
PlayingViolin/v_PlayingViolin_g19_c04.avi,salt
PlayingViolin/v_PlayingViolin_g20_c01.avi,pepper
PlayingViolin/v_PlayingViolin_g20_c02.avi,jpeg
PlayingViolin/v_PlayingViolin_g20_c03.avi,contrast
PlayingViolin/v_PlayingViolin_g20_c04.avi,gauss
PlayingViolin/v_PlayingViolin_g21_c01.avi,contrast
PlayingViolin/v_PlayingViolin_g21_c02.avi,rain
PlayingViolin/v_PlayingViolin_g21_c03.avi,salt
PlayingViolin/v_PlayingViolin_g21_c04.avi,motion
PlayingViolin/v_PlayingViolin_g22_c01.avi,impulse
PlayingViolin/v_PlayingViolin_g22_c02.avi,h265_abr
PlayingViolin/v_PlayingViolin_g22_c03.avi,shot
PlayingViolin/v_PlayingViolin_g22_c04.avi,rain
PlayingViolin/v_PlayingViolin_g23_c01.avi,h265_abr
PlayingViolin/v_PlayingViolin_g23_c02.avi,salt
PlayingViolin/v_PlayingViolin_g23_c03.avi,defocus
PlayingViolin/v_PlayingViolin_g23_c04.avi,contrast
PlayingViolin/v_PlayingViolin_g24_c01.avi,rain
PlayingViolin/v_PlayingViolin_g24_c02.avi,motion
PlayingViolin/v_PlayingViolin_g24_c03.avi,shot
PlayingViolin/v_PlayingViolin_g24_c04.avi,pepper
PlayingViolin/v_PlayingViolin_g25_c01.avi,pepper
PlayingViolin/v_PlayingViolin_g25_c02.avi,salt
PlayingViolin/v_PlayingViolin_g25_c03.avi,pepper
PlayingViolin/v_PlayingViolin_g25_c04.avi,contrast
PoleVault/v_PoleVault_g01_c01.avi,h265_abr
PoleVault/v_PoleVault_g01_c02.avi,defocus
PoleVault/v_PoleVault_g01_c03.avi,impulse
PoleVault/v_PoleVault_g01_c04.avi,defocus
PoleVault/v_PoleVault_g01_c05.avi,impulse
PoleVault/v_PoleVault_g02_c01.avi,salt
PoleVault/v_PoleVault_g02_c02.avi,shot
PoleVault/v_PoleVault_g02_c03.avi,zoom
PoleVault/v_PoleVault_g02_c04.avi,rain
PoleVault/v_PoleVault_g02_c05.avi,pepper
PoleVault/v_PoleVault_g02_c06.avi,shot
PoleVault/v_PoleVault_g02_c07.avi,jpeg
PoleVault/v_PoleVault_g03_c01.avi,contrast
PoleVault/v_PoleVault_g03_c02.avi,contrast
PoleVault/v_PoleVault_g03_c03.avi,h265_abr
PoleVault/v_PoleVault_g03_c04.avi,contrast
PoleVault/v_PoleVault_g03_c05.avi,zoom
PoleVault/v_PoleVault_g03_c06.avi,h265_abr
PoleVault/v_PoleVault_g03_c07.avi,gauss
PoleVault/v_PoleVault_g04_c01.avi,rain
PoleVault/v_PoleVault_g04_c02.avi,zoom
PoleVault/v_PoleVault_g04_c03.avi,shot
PoleVault/v_PoleVault_g04_c04.avi,jpeg
PoleVault/v_PoleVault_g04_c05.avi,contrast
PoleVault/v_PoleVault_g04_c06.avi,jpeg
PoleVault/v_PoleVault_g04_c07.avi,shot
PoleVault/v_PoleVault_g05_c01.avi,h265_abr
PoleVault/v_PoleVault_g05_c02.avi,defocus
PoleVault/v_PoleVault_g05_c03.avi,zoom
PoleVault/v_PoleVault_g05_c04.avi,rain
PoleVault/v_PoleVault_g05_c05.avi,gauss
PoleVault/v_PoleVault_g06_c01.avi,shot
PoleVault/v_PoleVault_g06_c02.avi,motion
PoleVault/v_PoleVault_g06_c03.avi,defocus
PoleVault/v_PoleVault_g06_c04.avi,pepper
PoleVault/v_PoleVault_g06_c05.avi,shot
PoleVault/v_PoleVault_g07_c01.avi,motion
PoleVault/v_PoleVault_g07_c02.avi,rain
PoleVault/v_PoleVault_g07_c03.avi,contrast
PoleVault/v_PoleVault_g07_c04.avi,pepper
PoleVault/v_PoleVault_g08_c01.avi,jpeg
PoleVault/v_PoleVault_g08_c02.avi,gauss
PoleVault/v_PoleVault_g08_c03.avi,impulse
PoleVault/v_PoleVault_g08_c04.avi,impulse
PoleVault/v_PoleVault_g09_c01.avi,salt
PoleVault/v_PoleVault_g09_c02.avi,defocus
PoleVault/v_PoleVault_g09_c03.avi,contrast
PoleVault/v_PoleVault_g09_c04.avi,defocus
PoleVault/v_PoleVault_g10_c01.avi,impulse
PoleVault/v_PoleVault_g10_c02.avi,jpeg
PoleVault/v_PoleVault_g10_c03.avi,rain
PoleVault/v_PoleVault_g10_c04.avi,salt
PoleVault/v_PoleVault_g10_c05.avi,motion
PoleVault/v_PoleVault_g10_c06.avi,pepper
PoleVault/v_PoleVault_g10_c07.avi,gauss
PoleVault/v_PoleVault_g10_c08.avi,contrast
PoleVault/v_PoleVault_g11_c01.avi,pepper
PoleVault/v_PoleVault_g11_c02.avi,gauss
PoleVault/v_PoleVault_g11_c03.avi,zoom
PoleVault/v_PoleVault_g11_c04.avi,shot
PoleVault/v_PoleVault_g11_c05.avi,gauss
PoleVault/v_PoleVault_g12_c01.avi,gauss
PoleVault/v_PoleVault_g12_c02.avi,defocus
PoleVault/v_PoleVault_g12_c03.avi,jpeg
PoleVault/v_PoleVault_g12_c04.avi,zoom
PoleVault/v_PoleVault_g12_c05.avi,rain
PoleVault/v_PoleVault_g12_c06.avi,h265_abr
PoleVault/v_PoleVault_g12_c07.avi,jpeg
PoleVault/v_PoleVault_g12_c08.avi,defocus
PoleVault/v_PoleVault_g13_c01.avi,defocus
PoleVault/v_PoleVault_g13_c02.avi,h265_abr
PoleVault/v_PoleVault_g13_c03.avi,defocus
PoleVault/v_PoleVault_g13_c04.avi,pepper
PoleVault/v_PoleVault_g13_c05.avi,rain
PoleVault/v_PoleVault_g14_c01.avi,jpeg
PoleVault/v_PoleVault_g14_c02.avi,jpeg
PoleVault/v_PoleVault_g14_c03.avi,contrast
PoleVault/v_PoleVault_g14_c04.avi,salt
PoleVault/v_PoleVault_g14_c05.avi,zoom
PoleVault/v_PoleVault_g14_c06.avi,pepper
PoleVault/v_PoleVault_g14_c07.avi,zoom
PoleVault/v_PoleVault_g14_c08.avi,pepper
PoleVault/v_PoleVault_g15_c01.avi,jpeg
PoleVault/v_PoleVault_g15_c02.avi,shot
PoleVault/v_PoleVault_g15_c03.avi,salt
PoleVault/v_PoleVault_g15_c04.avi,jpeg
PoleVault/v_PoleVault_g16_c01.avi,impulse
PoleVault/v_PoleVault_g16_c02.avi,defocus
PoleVault/v_PoleVault_g16_c03.avi,contrast
PoleVault/v_PoleVault_g16_c04.avi,rain
PoleVault/v_PoleVault_g16_c05.avi,rain
PoleVault/v_PoleVault_g16_c06.avi,rain
PoleVault/v_PoleVault_g16_c07.avi,rain
PoleVault/v_PoleVault_g16_c08.avi,pepper
PoleVault/v_PoleVault_g17_c01.avi,zoom
PoleVault/v_PoleVault_g17_c02.avi,h265_abr
PoleVault/v_PoleVault_g17_c03.avi,defocus
PoleVault/v_PoleVault_g17_c04.avi,h265_abr
PoleVault/v_PoleVault_g17_c05.avi,shot
PoleVault/v_PoleVault_g17_c06.avi,gauss
PoleVault/v_PoleVault_g17_c07.avi,shot
PoleVault/v_PoleVault_g17_c08.avi,pepper
PoleVault/v_PoleVault_g17_c09.avi,defocus
PoleVault/v_PoleVault_g18_c01.avi,pepper
PoleVault/v_PoleVault_g18_c02.avi,motion
PoleVault/v_PoleVault_g18_c03.avi,contrast
PoleVault/v_PoleVault_g18_c04.avi,contrast
PoleVault/v_PoleVault_g18_c05.avi,gauss
PoleVault/v_PoleVault_g18_c06.avi,zoom
PoleVault/v_PoleVault_g18_c07.avi,rain
PoleVault/v_PoleVault_g19_c01.avi,h265_abr
PoleVault/v_PoleVault_g19_c02.avi,rain
PoleVault/v_PoleVault_g19_c03.avi,h265_abr
PoleVault/v_PoleVault_g19_c04.avi,salt
PoleVault/v_PoleVault_g19_c05.avi,pepper
PoleVault/v_PoleVault_g19_c06.avi,gauss
PoleVault/v_PoleVault_g19_c07.avi,h265_abr
PoleVault/v_PoleVault_g19_c08.avi,salt
PoleVault/v_PoleVault_g19_c09.avi,h265_abr
PoleVault/v_PoleVault_g20_c01.avi,gauss
PoleVault/v_PoleVault_g20_c02.avi,salt
PoleVault/v_PoleVault_g20_c03.avi,motion
PoleVault/v_PoleVault_g20_c04.avi,impulse
PoleVault/v_PoleVault_g20_c05.avi,jpeg
PoleVault/v_PoleVault_g20_c06.avi,jpeg
PoleVault/v_PoleVault_g21_c01.avi,h265_abr
PoleVault/v_PoleVault_g21_c02.avi,zoom
PoleVault/v_PoleVault_g21_c03.avi,salt
PoleVault/v_PoleVault_g21_c04.avi,impulse
PoleVault/v_PoleVault_g21_c05.avi,salt
PoleVault/v_PoleVault_g21_c06.avi,h265_abr
PoleVault/v_PoleVault_g21_c07.avi,zoom
PoleVault/v_PoleVault_g22_c01.avi,h265_abr
PoleVault/v_PoleVault_g22_c02.avi,pepper
PoleVault/v_PoleVault_g22_c03.avi,gauss
PoleVault/v_PoleVault_g22_c04.avi,impulse
PoleVault/v_PoleVault_g23_c01.avi,defocus
PoleVault/v_PoleVault_g23_c02.avi,zoom
PoleVault/v_PoleVault_g23_c03.avi,jpeg
PoleVault/v_PoleVault_g23_c04.avi,pepper
PoleVault/v_PoleVault_g23_c05.avi,zoom
PoleVault/v_PoleVault_g23_c06.avi,h265_abr
PoleVault/v_PoleVault_g23_c07.avi,contrast
PoleVault/v_PoleVault_g23_c08.avi,rain
PoleVault/v_PoleVault_g24_c01.avi,pepper
PoleVault/v_PoleVault_g24_c02.avi,motion
PoleVault/v_PoleVault_g24_c03.avi,motion
PoleVault/v_PoleVault_g24_c04.avi,jpeg
PoleVault/v_PoleVault_g24_c05.avi,impulse
PoleVault/v_PoleVault_g24_c06.avi,gauss
PoleVault/v_PoleVault_g24_c07.avi,motion
PoleVault/v_PoleVault_g24_c08.avi,contrast
PoleVault/v_PoleVault_g25_c01.avi,salt
PoleVault/v_PoleVault_g25_c02.avi,impulse
PoleVault/v_PoleVault_g25_c03.avi,salt
PoleVault/v_PoleVault_g25_c04.avi,zoom
PoleVault/v_PoleVault_g25_c05.avi,pepper
PoleVault/v_PoleVault_g25_c06.avi,contrast
PoleVault/v_PoleVault_g25_c07.avi,rain
PoleVault/v_PoleVault_g25_c08.avi,h265_abr
PommelHorse/v_PommelHorse_g01_c01.avi,pepper
PommelHorse/v_PommelHorse_g01_c02.avi,shot
PommelHorse/v_PommelHorse_g01_c03.avi,h265_abr
PommelHorse/v_PommelHorse_g01_c04.avi,jpeg
PommelHorse/v_PommelHorse_g01_c05.avi,gauss
PommelHorse/v_PommelHorse_g01_c06.avi,gauss
PommelHorse/v_PommelHorse_g01_c07.avi,gauss
PommelHorse/v_PommelHorse_g02_c01.avi,shot
PommelHorse/v_PommelHorse_g02_c02.avi,gauss
PommelHorse/v_PommelHorse_g02_c03.avi,motion
PommelHorse/v_PommelHorse_g02_c04.avi,impulse
PommelHorse/v_PommelHorse_g03_c01.avi,defocus
PommelHorse/v_PommelHorse_g03_c02.avi,salt
PommelHorse/v_PommelHorse_g03_c03.avi,salt
PommelHorse/v_PommelHorse_g03_c04.avi,gauss
PommelHorse/v_PommelHorse_g04_c01.avi,jpeg
PommelHorse/v_PommelHorse_g04_c02.avi,h265_abr
PommelHorse/v_PommelHorse_g04_c03.avi,h265_abr
PommelHorse/v_PommelHorse_g04_c04.avi,rain
PommelHorse/v_PommelHorse_g04_c05.avi,defocus
PommelHorse/v_PommelHorse_g05_c01.avi,shot
PommelHorse/v_PommelHorse_g05_c02.avi,impulse
PommelHorse/v_PommelHorse_g05_c03.avi,shot
PommelHorse/v_PommelHorse_g05_c04.avi,defocus
PommelHorse/v_PommelHorse_g06_c01.avi,h265_abr
PommelHorse/v_PommelHorse_g06_c02.avi,impulse
PommelHorse/v_PommelHorse_g06_c03.avi,zoom
PommelHorse/v_PommelHorse_g06_c04.avi,pepper
PommelHorse/v_PommelHorse_g07_c01.avi,contrast
PommelHorse/v_PommelHorse_g07_c02.avi,impulse
PommelHorse/v_PommelHorse_g07_c03.avi,pepper
PommelHorse/v_PommelHorse_g07_c04.avi,jpeg
PommelHorse/v_PommelHorse_g07_c05.avi,rain
PommelHorse/v_PommelHorse_g07_c06.avi,gauss
PommelHorse/v_PommelHorse_g07_c07.avi,salt
PommelHorse/v_PommelHorse_g08_c01.avi,shot
PommelHorse/v_PommelHorse_g08_c02.avi,jpeg
PommelHorse/v_PommelHorse_g08_c03.avi,gauss
PommelHorse/v_PommelHorse_g08_c04.avi,defocus
PommelHorse/v_PommelHorse_g09_c01.avi,pepper
PommelHorse/v_PommelHorse_g09_c02.avi,motion
PommelHorse/v_PommelHorse_g09_c03.avi,zoom
PommelHorse/v_PommelHorse_g09_c04.avi,zoom
PommelHorse/v_PommelHorse_g10_c01.avi,impulse
PommelHorse/v_PommelHorse_g10_c02.avi,pepper
PommelHorse/v_PommelHorse_g10_c03.avi,jpeg
PommelHorse/v_PommelHorse_g10_c04.avi,motion
PommelHorse/v_PommelHorse_g11_c01.avi,gauss
PommelHorse/v_PommelHorse_g11_c02.avi,impulse
PommelHorse/v_PommelHorse_g11_c03.avi,shot
PommelHorse/v_PommelHorse_g11_c04.avi,zoom
PommelHorse/v_PommelHorse_g12_c01.avi,contrast
PommelHorse/v_PommelHorse_g12_c02.avi,zoom
PommelHorse/v_PommelHorse_g12_c03.avi,h265_abr
PommelHorse/v_PommelHorse_g12_c04.avi,contrast
PommelHorse/v_PommelHorse_g12_c05.avi,shot
PommelHorse/v_PommelHorse_g12_c06.avi,motion
PommelHorse/v_PommelHorse_g12_c07.avi,impulse
PommelHorse/v_PommelHorse_g13_c01.avi,contrast
PommelHorse/v_PommelHorse_g13_c02.avi,motion
PommelHorse/v_PommelHorse_g13_c03.avi,shot
PommelHorse/v_PommelHorse_g13_c04.avi,h265_abr
PommelHorse/v_PommelHorse_g13_c05.avi,jpeg
PommelHorse/v_PommelHorse_g13_c06.avi,shot
PommelHorse/v_PommelHorse_g13_c07.avi,salt
PommelHorse/v_PommelHorse_g14_c01.avi,gauss
PommelHorse/v_PommelHorse_g14_c02.avi,defocus
PommelHorse/v_PommelHorse_g14_c03.avi,gauss
PommelHorse/v_PommelHorse_g14_c04.avi,shot
PommelHorse/v_PommelHorse_g15_c01.avi,jpeg
PommelHorse/v_PommelHorse_g15_c02.avi,impulse
PommelHorse/v_PommelHorse_g15_c03.avi,rain
PommelHorse/v_PommelHorse_g15_c04.avi,h265_abr
PommelHorse/v_PommelHorse_g16_c01.avi,gauss
PommelHorse/v_PommelHorse_g16_c02.avi,impulse
PommelHorse/v_PommelHorse_g16_c03.avi,gauss
PommelHorse/v_PommelHorse_g16_c04.avi,rain
PommelHorse/v_PommelHorse_g17_c01.avi,defocus
PommelHorse/v_PommelHorse_g17_c02.avi,h265_abr
PommelHorse/v_PommelHorse_g17_c03.avi,h265_abr
PommelHorse/v_PommelHorse_g17_c04.avi,zoom
PommelHorse/v_PommelHorse_g17_c05.avi,pepper
PommelHorse/v_PommelHorse_g17_c06.avi,shot
PommelHorse/v_PommelHorse_g18_c01.avi,jpeg
PommelHorse/v_PommelHorse_g18_c02.avi,shot
PommelHorse/v_PommelHorse_g18_c03.avi,defocus
PommelHorse/v_PommelHorse_g18_c04.avi,motion
PommelHorse/v_PommelHorse_g19_c01.avi,gauss
PommelHorse/v_PommelHorse_g19_c02.avi,salt
PommelHorse/v_PommelHorse_g19_c03.avi,h265_abr
PommelHorse/v_PommelHorse_g19_c04.avi,zoom
PommelHorse/v_PommelHorse_g19_c05.avi,pepper
PommelHorse/v_PommelHorse_g19_c06.avi,gauss
PommelHorse/v_PommelHorse_g20_c01.avi,shot
PommelHorse/v_PommelHorse_g20_c02.avi,jpeg
PommelHorse/v_PommelHorse_g20_c03.avi,defocus
PommelHorse/v_PommelHorse_g20_c04.avi,h265_abr
PommelHorse/v_PommelHorse_g20_c05.avi,impulse
PommelHorse/v_PommelHorse_g20_c06.avi,motion
PommelHorse/v_PommelHorse_g20_c07.avi,h265_abr
PommelHorse/v_PommelHorse_g21_c01.avi,pepper
PommelHorse/v_PommelHorse_g21_c02.avi,contrast
PommelHorse/v_PommelHorse_g21_c03.avi,pepper
PommelHorse/v_PommelHorse_g21_c04.avi,jpeg
PommelHorse/v_PommelHorse_g22_c01.avi,salt
PommelHorse/v_PommelHorse_g22_c02.avi,rain
PommelHorse/v_PommelHorse_g22_c03.avi,defocus
PommelHorse/v_PommelHorse_g22_c04.avi,pepper
PommelHorse/v_PommelHorse_g22_c05.avi,contrast
PommelHorse/v_PommelHorse_g22_c06.avi,contrast
PommelHorse/v_PommelHorse_g22_c07.avi,gauss
PommelHorse/v_PommelHorse_g23_c01.avi,defocus
PommelHorse/v_PommelHorse_g23_c02.avi,rain
PommelHorse/v_PommelHorse_g23_c03.avi,salt
PommelHorse/v_PommelHorse_g23_c04.avi,shot
PommelHorse/v_PommelHorse_g24_c01.avi,zoom
PommelHorse/v_PommelHorse_g24_c02.avi,zoom
PommelHorse/v_PommelHorse_g24_c03.avi,impulse
PommelHorse/v_PommelHorse_g24_c04.avi,defocus
PommelHorse/v_PommelHorse_g25_c01.avi,h265_abr
PommelHorse/v_PommelHorse_g25_c02.avi,h265_abr
PommelHorse/v_PommelHorse_g25_c03.avi,impulse
PommelHorse/v_PommelHorse_g25_c04.avi,impulse
PullUps/v_Pullup_g01_c01.avi,motion
PullUps/v_Pullup_g01_c02.avi,zoom
PullUps/v_Pullup_g01_c03.avi,shot
PullUps/v_Pullup_g01_c04.avi,pepper
PullUps/v_Pullup_g02_c01.avi,shot
PullUps/v_Pullup_g02_c02.avi,salt
PullUps/v_Pullup_g02_c03.avi,contrast
PullUps/v_Pullup_g02_c04.avi,pepper
PullUps/v_Pullup_g03_c01.avi,salt
PullUps/v_Pullup_g03_c02.avi,pepper
PullUps/v_Pullup_g03_c03.avi,salt
PullUps/v_Pullup_g03_c04.avi,motion
PullUps/v_Pullup_g04_c01.avi,motion
PullUps/v_Pullup_g04_c02.avi,impulse
PullUps/v_Pullup_g04_c03.avi,defocus
PullUps/v_Pullup_g04_c04.avi,pepper
PullUps/v_Pullup_g05_c01.avi,jpeg
PullUps/v_Pullup_g05_c02.avi,impulse
PullUps/v_Pullup_g05_c03.avi,shot
PullUps/v_Pullup_g05_c04.avi,motion
PullUps/v_Pullup_g06_c01.avi,zoom
PullUps/v_Pullup_g06_c02.avi,motion
PullUps/v_Pullup_g06_c03.avi,zoom
PullUps/v_Pullup_g06_c04.avi,pepper
PullUps/v_Pullup_g07_c01.avi,pepper
PullUps/v_Pullup_g07_c02.avi,salt
PullUps/v_Pullup_g07_c03.avi,rain
PullUps/v_Pullup_g07_c04.avi,zoom
PullUps/v_Pullup_g08_c01.avi,h265_abr
PullUps/v_Pullup_g08_c02.avi,h265_abr
PullUps/v_Pullup_g08_c03.avi,contrast
PullUps/v_Pullup_g08_c04.avi,gauss
PullUps/v_Pullup_g09_c01.avi,shot
PullUps/v_Pullup_g09_c02.avi,impulse
PullUps/v_Pullup_g09_c03.avi,salt
PullUps/v_Pullup_g09_c04.avi,pepper
PullUps/v_Pullup_g10_c01.avi,h265_abr
PullUps/v_Pullup_g10_c02.avi,shot
PullUps/v_Pullup_g10_c03.avi,impulse
PullUps/v_Pullup_g10_c04.avi,defocus
PullUps/v_Pullup_g11_c01.avi,jpeg
PullUps/v_Pullup_g11_c02.avi,gauss
PullUps/v_Pullup_g11_c03.avi,rain
PullUps/v_Pullup_g11_c04.avi,zoom
PullUps/v_Pullup_g12_c01.avi,zoom
PullUps/v_Pullup_g12_c02.avi,salt
PullUps/v_Pullup_g12_c03.avi,gauss
PullUps/v_Pullup_g12_c04.avi,defocus
PullUps/v_Pullup_g13_c01.avi,motion
PullUps/v_Pullup_g13_c02.avi,jpeg
PullUps/v_Pullup_g13_c03.avi,h265_abr
